Resume_ID,JD_idx,JD_title,Score
51639418,0, Systems Administrator,0.0
51639418,1,Head of Digital Technology,0.077
51639418,2,Information Technology Technian,0.0
51639418,3,Information Technology Support Technian,0.038
51639418,4,Information Technology Intern,0.034
51639418,5,IT Intern,0.0
51639418,6,Director of Information Technology,0.133
51639418,7,IT Support Intern,0.0
51639418,8,"IT Director, Technical Services",0.0
51639418,9,IT Summer Intern,0.0
20674668,0, Systems Administrator,0.0
20674668,1,Head of Digital Technology,0.0
20674668,2,Information Technology Technian,0.0
20674668,3,Information Technology Support Technian,0.0
20674668,4,Information Technology Intern,0.0
20674668,5,IT Intern,0.0
20674668,6,Director of Information Technology,0.0
20674668,7,IT Support Intern,0.032
20674668,8,"IT Director, Technical Services",0.0
20674668,9,IT Summer Intern,0.0
23527321,0, Systems Administrator,0.0
23527321,1,Head of Digital Technology,0.0
23527321,2,Information Technology Technian,0.0
23527321,3,Information Technology Support Technian,0.0
23527321,4,Information Technology Intern,0.0
23527321,5,IT Intern,0.0
23527321,6,Director of Information Technology,0.026
23527321,7,IT Support Intern,0.0
23527321,8,"IT Director, Technical Services",0.0
23527321,9,IT Summer Intern,0.0
18159866,0, Systems Administrator,0.032
18159866,1,Head of Digital Technology,0.034
18159866,2,Information Technology Technian,0.0
18159866,3,Information Technology Support Technian,0.102
18159866,4,Information Technology Intern,0.015
18159866,5,IT Intern,0.057
18159866,6,Director of Information Technology,0.031
18159866,7,IT Support Intern,0.0
18159866,8,"IT Director, Technical Services",0.186
18159866,9,IT Summer Intern,0.055
22776912,0, Systems Administrator,0.0
22776912,1,Head of Digital Technology,0.072
22776912,2,Information Technology Technian,0.031
22776912,3,Information Technology Support Technian,0.079
22776912,4,Information Technology Intern,0.014
22776912,5,IT Intern,0.0
22776912,6,Director of Information Technology,0.03
22776912,7,IT Support Intern,0.025
22776912,8,"IT Director, Technical Services",0.0
22776912,9,IT Summer Intern,0.0
23864648,0, Systems Administrator,0.0
23864648,1,Head of Digital Technology,0.0
23864648,2,Information Technology Technian,0.0
23864648,3,Information Technology Support Technian,0.074
23864648,4,Information Technology Intern,0.033
23864648,5,IT Intern,0.0
23864648,6,Director of Information Technology,0.0
23864648,7,IT Support Intern,0.0
23864648,8,"IT Director, Technical Services",0.29
23864648,9,IT Summer Intern,0.0
18187364,0, Systems Administrator,0.036
18187364,1,Head of Digital Technology,0.0
18187364,2,Information Technology Technian,0.033
18187364,3,Information Technology Support Technian,0.0
18187364,4,Information Technology Intern,0.0
18187364,5,IT Intern,0.0
18187364,6,Director of Information Technology,0.0
18187364,7,IT Support Intern,0.0
18187364,8,"IT Director, Technical Services",0.123
18187364,9,IT Summer Intern,0.0
83816738,0, Systems Administrator,0.0
83816738,1,Head of Digital Technology,0.0
83816738,2,Information Technology Technian,0.0
83816738,3,Information Technology Support Technian,0.0
83816738,4,Information Technology Intern,0.0
83816738,5,IT Intern,0.0
83816738,6,Director of Information Technology,0.0
83816738,7,IT Support Intern,0.0
83816738,8,"IT Director, Technical Services",0.0
83816738,9,IT Summer Intern,0.0
20824105,0, Systems Administrator,0.0
20824105,1,Head of Digital Technology,0.0
20824105,2,Information Technology Technian,0.0
20824105,3,Information Technology Support Technian,0.02
20824105,4,Information Technology Intern,0.0
20824105,5,IT Intern,0.0
20824105,6,Director of Information Technology,0.0
20824105,7,IT Support Intern,0.0
20824105,8,"IT Director, Technical Services",0.0
20824105,9,IT Summer Intern,0.0
33381211,0, Systems Administrator,0.063
33381211,1,Head of Digital Technology,0.033
33381211,2,Information Technology Technian,0.0
33381211,3,Information Technology Support Technian,0.074
33381211,4,Information Technology Intern,0.015
33381211,5,IT Intern,0.0
33381211,6,Director of Information Technology,0.031
33381211,7,IT Support Intern,0.0
33381211,8,"IT Director, Technical Services",0.045
33381211,9,IT Summer Intern,0.0
16533554,0, Systems Administrator,0.0
16533554,1,Head of Digital Technology,0.038
16533554,2,Information Technology Technian,0.074
16533554,3,Information Technology Support Technian,0.063
16533554,4,Information Technology Intern,0.017
16533554,5,IT Intern,0.051
16533554,6,Director of Information Technology,0.036
16533554,7,IT Support Intern,0.0
16533554,8,"IT Director, Technical Services",0.0
16533554,9,IT Summer Intern,0.0
20879311,0, Systems Administrator,0.045
20879311,1,Head of Digital Technology,0.082
20879311,2,Information Technology Technian,0.041
20879311,3,Information Technology Support Technian,0.041
20879311,4,Information Technology Intern,0.036
20879311,5,IT Intern,0.0
20879311,6,Director of Information Technology,0.125
20879311,7,IT Support Intern,0.0
20879311,8,"IT Director, Technical Services",0.053
20879311,9,IT Summer Intern,0.0
31111279,0, Systems Administrator,0.0
31111279,1,Head of Digital Technology,0.031
31111279,2,Information Technology Technian,0.079
31111279,3,Information Technology Support Technian,0.015
31111279,4,Information Technology Intern,0.014
31111279,5,IT Intern,0.2
31111279,6,Director of Information Technology,0.066
31111279,7,IT Support Intern,0.045
31111279,8,"IT Director, Technical Services",0.0
31111279,9,IT Summer Intern,0.154
17111768,0, Systems Administrator,0.0
17111768,1,Head of Digital Technology,0.0
17111768,2,Information Technology Technian,0.0
17111768,3,Information Technology Support Technian,0.0
17111768,4,Information Technology Intern,0.0
17111768,5,IT Intern,0.037
17111768,6,Director of Information Technology,0.0
17111768,7,IT Support Intern,0.0
17111768,8,"IT Director, Technical Services",0.0
17111768,9,IT Summer Intern,0.036
11584809,0, Systems Administrator,0.051
11584809,1,Head of Digital Technology,0.027
11584809,2,Information Technology Technian,0.0
11584809,3,Information Technology Support Technian,0.076
11584809,4,Information Technology Intern,0.012
11584809,5,IT Intern,0.036
11584809,6,Director of Information Technology,0.09
11584809,7,IT Support Intern,0.0
11584809,8,"IT Director, Technical Services",0.0
11584809,9,IT Summer Intern,0.0
20408458,0, Systems Administrator,0.0
20408458,1,Head of Digital Technology,0.032
20408458,2,Information Technology Technian,0.0
20408458,3,Information Technology Support Technian,0.0
20408458,4,Information Technology Intern,0.0
20408458,5,IT Intern,0.0
20408458,6,Director of Information Technology,0.0
20408458,7,IT Support Intern,0.0
20408458,8,"IT Director, Technical Services",0.0
20408458,9,IT Summer Intern,0.0
91121135,0, Systems Administrator,0.022
91121135,1,Head of Digital Technology,0.0
91121135,2,Information Technology Technian,0.021
91121135,3,Information Technology Support Technian,0.0
91121135,4,Information Technology Intern,0.0
91121135,5,IT Intern,0.0
91121135,6,Director of Information Technology,0.0
91121135,7,IT Support Intern,0.177
91121135,8,"IT Director, Technical Services",0.0
91121135,9,IT Summer Intern,0.0
24230851,0, Systems Administrator,0.0
24230851,1,Head of Digital Technology,0.0
24230851,2,Information Technology Technian,0.0
24230851,3,Information Technology Support Technian,0.0
24230851,4,Information Technology Intern,0.0
24230851,5,IT Intern,0.0
24230851,6,Director of Information Technology,0.0
24230851,7,IT Support Intern,0.0
24230851,8,"IT Director, Technical Services",0.087
24230851,9,IT Summer Intern,0.043
40018190,0, Systems Administrator,0.057
40018190,1,Head of Digital Technology,0.0
40018190,2,Information Technology Technian,0.056
40018190,3,Information Technology Support Technian,0.401
40018190,4,Information Technology Intern,0.0
40018190,5,IT Intern,0.0
40018190,6,Director of Information Technology,0.0
40018190,7,IT Support Intern,0.045
40018190,8,"IT Director, Technical Services",0.0
40018190,9,IT Summer Intern,0.0
16186411,0, Systems Administrator,0.0
16186411,1,Head of Digital Technology,0.06
16186411,2,Information Technology Technian,0.0
16186411,3,Information Technology Support Technian,0.0
16186411,4,Information Technology Intern,0.0
16186411,5,IT Intern,0.057
16186411,6,Director of Information Technology,0.0
16186411,7,IT Support Intern,0.0
16186411,8,"IT Director, Technical Services",0.0
16186411,9,IT Summer Intern,0.055
29975124,0, Systems Administrator,0.0
29975124,1,Head of Digital Technology,0.0
29975124,2,Information Technology Technian,0.0
29975124,3,Information Technology Support Technian,0.0
29975124,4,Information Technology Intern,0.0
29975124,5,IT Intern,0.0
29975124,6,Director of Information Technology,0.0
29975124,7,IT Support Intern,0.0
29975124,8,"IT Director, Technical Services",0.0
29975124,9,IT Summer Intern,0.0
26746496,0, Systems Administrator,0.0
26746496,1,Head of Digital Technology,0.04
26746496,2,Information Technology Technian,0.0
26746496,3,Information Technology Support Technian,0.0
26746496,4,Information Technology Intern,0.0
26746496,5,IT Intern,0.056
26746496,6,Director of Information Technology,0.0
26746496,7,IT Support Intern,0.0
26746496,8,"IT Director, Technical Services",0.0
26746496,9,IT Summer Intern,0.054
89413122,0, Systems Administrator,0.0
89413122,1,Head of Digital Technology,0.033
89413122,2,Information Technology Technian,0.035
89413122,3,Information Technology Support Technian,0.0
89413122,4,Information Technology Intern,0.0
89413122,5,IT Intern,0.0
89413122,6,Director of Information Technology,0.033
89413122,7,IT Support Intern,0.0
89413122,8,"IT Director, Technical Services",0.0
89413122,9,IT Summer Intern,0.0
12334140,0, Systems Administrator,0.0
12334140,1,Head of Digital Technology,0.0
12334140,2,Information Technology Technian,0.0
12334140,3,Information Technology Support Technian,0.0
12334140,4,Information Technology Intern,0.0
12334140,5,IT Intern,0.0
12334140,6,Director of Information Technology,0.0
12334140,7,IT Support Intern,0.0
12334140,8,"IT Director, Technical Services",0.0
12334140,9,IT Summer Intern,0.0
10641230,0, Systems Administrator,0.0
10641230,1,Head of Digital Technology,0.065
10641230,2,Information Technology Technian,0.0
10641230,3,Information Technology Support Technian,0.032
10641230,4,Information Technology Intern,0.029
10641230,5,IT Intern,0.0
10641230,6,Director of Information Technology,0.06
10641230,7,IT Support Intern,0.0
10641230,8,"IT Director, Technical Services",0.0
10641230,9,IT Summer Intern,0.0
10265057,0, Systems Administrator,0.0
10265057,1,Head of Digital Technology,0.028
10265057,2,Information Technology Technian,0.0
10265057,3,Information Technology Support Technian,0.081
10265057,4,Information Technology Intern,0.0
10265057,5,IT Intern,0.0
10265057,6,Director of Information Technology,0.0
10265057,7,IT Support Intern,0.0
10265057,8,"IT Director, Technical Services",0.0
10265057,9,IT Summer Intern,0.0
30223363,0, Systems Administrator,0.0
30223363,1,Head of Digital Technology,0.039
30223363,2,Information Technology Technian,0.0
30223363,3,Information Technology Support Technian,0.0
30223363,4,Information Technology Intern,0.0
30223363,5,IT Intern,0.054
30223363,6,Director of Information Technology,0.0
30223363,7,IT Support Intern,0.0
30223363,8,"IT Director, Technical Services",0.0
30223363,9,IT Summer Intern,0.052
15791766,0, Systems Administrator,0.174
15791766,1,Head of Digital Technology,0.0
15791766,2,Information Technology Technian,0.0
15791766,3,Information Technology Support Technian,0.0
15791766,4,Information Technology Intern,0.0
15791766,5,IT Intern,0.0
15791766,6,Director of Information Technology,0.0
15791766,7,IT Support Intern,0.0
15791766,8,"IT Director, Technical Services",0.0
15791766,9,IT Summer Intern,0.0
29075857,0, Systems Administrator,0.0
29075857,1,Head of Digital Technology,0.0
29075857,2,Information Technology Technian,0.0
29075857,3,Information Technology Support Technian,0.069
29075857,4,Information Technology Intern,0.031
29075857,5,IT Intern,0.092
29075857,6,Director of Information Technology,0.0
29075857,7,IT Support Intern,0.0
29075857,8,"IT Director, Technical Services",0.0
29075857,9,IT Summer Intern,0.089
12763627,0, Systems Administrator,0.0
12763627,1,Head of Digital Technology,0.0
12763627,2,Information Technology Technian,0.0
12763627,3,Information Technology Support Technian,0.0
12763627,4,Information Technology Intern,0.0
12763627,5,IT Intern,0.0
12763627,6,Director of Information Technology,0.0
12763627,7,IT Support Intern,0.0
12763627,8,"IT Director, Technical Services",0.0
12763627,9,IT Summer Intern,0.0
39718499,0, Systems Administrator,0.0
39718499,1,Head of Digital Technology,0.0
39718499,2,Information Technology Technian,0.0
39718499,3,Information Technology Support Technian,0.0
39718499,4,Information Technology Intern,0.0
39718499,5,IT Intern,0.0
39718499,6,Director of Information Technology,0.0
39718499,7,IT Support Intern,0.0
39718499,8,"IT Director, Technical Services",0.0
39718499,9,IT Summer Intern,0.0
27058381,0, Systems Administrator,0.033
27058381,1,Head of Digital Technology,0.0
27058381,2,Information Technology Technian,0.03
27058381,3,Information Technology Support Technian,0.0
27058381,4,Information Technology Intern,0.0
27058381,5,IT Intern,0.052
27058381,6,Director of Information Technology,0.0
27058381,7,IT Support Intern,0.0
27058381,8,"IT Director, Technical Services",0.0
27058381,9,IT Summer Intern,0.05
25857360,0, Systems Administrator,0.0
25857360,1,Head of Digital Technology,0.0
25857360,2,Information Technology Technian,0.0
25857360,3,Information Technology Support Technian,0.0
25857360,4,Information Technology Intern,0.0
25857360,5,IT Intern,0.0
25857360,6,Director of Information Technology,0.0
25857360,7,IT Support Intern,0.0
25857360,8,"IT Director, Technical Services",0.0
25857360,9,IT Summer Intern,0.0
26768723,0, Systems Administrator,0.0
26768723,1,Head of Digital Technology,0.0
26768723,2,Information Technology Technian,0.063
26768723,3,Information Technology Support Technian,0.184
26768723,4,Information Technology Intern,0.0
